season,week,player_full,position,did_play,snaps_lag1,snaps_lag2,snaps_delta_prev,snaps_roll3_prev,touches_lag1,touches_delta_prev,touches_roll3_prev,tackles_lag1,tackles_delta_prev,tackles_roll3_prev,qb_hits_lag1,qb_hits_delta_prev,qb_hits_roll3_prev,sacks_lag1,sacks_delta_prev,sacks_roll3_prev,rest_days,short_week,home_game,age,bmi,cap_hit
2023,17,Bryce Ford-Wheaton,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,23.48087432,27.99502222,456666
2023,18,Bryce Ford-Wheaton,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,23.48087432,27.99502222,456666
2024,1,Bryce Ford-Wheaton,WR,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.48219178,27.99502222,801666
2024,2,Bryce Ford-Wheaton,WR,1,17,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.48219178,27.99502222,801666
2024,3,Bryce Ford-Wheaton,WR,1,14,17,-3,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.48219178,27.99502222,801666
2024,4,Bryce Ford-Wheaton,WR,1,21,14,7,17.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,24.48219178,27.99502222,801666
2024,5,Bryce Ford-Wheaton,WR,1,16,21,-5,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24.48219178,27.99502222,801666
2024,6,Bryce Ford-Wheaton,WR,0,25,16,9,20.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.48219178,27.99502222,801666
2024,7,Bryce Ford-Wheaton,WR,1,0,25,-25,13.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.48219178,27.99502222,801666
2024,8,Bryce Ford-Wheaton,WR,1,33,0,33,19.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,24.48219178,27.99502222,801666
2024,9,Bryce Ford-Wheaton,WR,0,23,33,-10,18.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,24.48219178,27.99502222,801666
2024,10,Bryce Ford-Wheaton,WR,0,0,23,-23,18.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.48219178,27.99502222,801666
2024,12,Bryce Ford-Wheaton,WR,1,0,0,0,7.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,24.48219178,27.99502222,801666
2024,13,Bryce Ford-Wheaton,WR,1,14,0,14,4.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,24.48219178,27.99502222,801666
2024,14,Bryce Ford-Wheaton,WR,1,17,14,3,10.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,24.48219178,27.99502222,801666
2024,15,Bryce Ford-Wheaton,WR,1,26,17,9,19,0,0,0,1,1,0.33333333333333337,0,0,0,0,0,0,7,0,1,24.48219178,27.99502222,801666
2024,16,Bryce Ford-Wheaton,WR,1,19,26,-7,20.666666666666668,0,0,0,0,-1,0.33333333333333337,0,0,0,0,0,0,7,0,0,24.48219178,27.99502222,801666
2024,17,Bryce Ford-Wheaton,WR,1,23,19,4,22.666666666666668,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,7,0,1,24.48219178,27.99502222,801666
2024,18,Bryce Ford-Wheaton,WR,1,25,23,2,22.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.48219178,27.99502222,801666
2023,1,Cade York,K,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,22.59452055,26.12009758,125001
2023,2,Cade York,K,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22.59452055,26.12009758,125001
2023,3,Cade York,K,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,22.59452055,26.12009758,125001
2023,4,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,22.59452055,26.12009758,125001
2023,5,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,22.59452055,26.12009758,125001
2023,6,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22.59452055,26.12009758,125001
2023,7,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,22.59452055,26.12009758,125001
2023,8,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,22.59452055,26.12009758,125001
2023,9,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22.59452055,26.12009758,125001
2023,10,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22.59452055,26.12009758,125001
2023,11,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22.59452055,26.12009758,125001
2023,12,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,22.59452055,26.12009758,125001
2023,14,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,22.59452055,26.12009758,125001
2023,15,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,22.59452055,26.12009758,125001
2023,16,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22.59452055,26.12009758,125001
2023,17,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,22.59452055,26.12009758,125001
2023,18,Cade York,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,22.59452055,26.12009758,125001
2023,1,Cam Brown,LB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.41803279,27.62674987,1059591
2023,2,Cam Brown,LB,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.41803279,27.62674987,1059591
2023,3,Cam Brown,LB,1,18,0,18,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,25.41803279,27.62674987,1059591
2023,4,Cam Brown,LB,1,20,18,2,12.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,25.41803279,27.62674987,1059591
2023,5,Cam Brown,LB,1,22,20,2,20,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,25.41803279,27.62674987,1059591
2023,6,Cam Brown,LB,1,21,22,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.41803279,27.62674987,1059591
2023,7,Cam Brown,LB,1,18,21,-3,20.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.41803279,27.62674987,1059591
2023,8,Cam Brown,LB,1,25,18,7,21.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.41803279,27.62674987,1059591
2023,9,Cam Brown,LB,1,34,25,9,25.666666666666668,0,0,0,1,1,0.33333333333333337,0,0,0,0,0,0,7,0,0,25.41803279,27.62674987,1059591
2023,10,Cam Brown,LB,1,25,34,-9,28,0,0,0,0,-1,0.33333333333333337,0,0,0,0,0,0,7,0,0,25.41803279,27.62674987,1059591
2023,11,Cam Brown,LB,1,28,25,3,29,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,7,0,0,25.41803279,27.62674987,1059591
2023,12,Cam Brown,LB,1,24,28,-4,25.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.41803279,27.62674987,1059591
2023,14,Cam Brown,LB,1,22,24,-2,24.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25.41803279,27.62674987,1059591
2023,15,Cam Brown,LB,1,22,22,0,22.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,25.41803279,27.62674987,1059591
2023,16,Cam Brown,LB,1,21,22,-1,21.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25.41803279,27.62674987,1059591
2023,17,Cam Brown,LB,1,27,21,6,23.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,25.41803279,27.62674987,1059591
2023,18,Cam Brown,LB,1,24,27,-3,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.41803279,27.62674987,1059591
2023,1,Cameron Lyons,LS,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.46174863,30.51215278,10000
2023,2,Cameron Lyons,LS,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.46174863,30.51215278,10000
2023,3,Cameron Lyons,LS,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,25.46174863,30.51215278,10000
2023,4,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,25.46174863,30.51215278,10000
2023,5,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,25.46174863,30.51215278,10000
2023,6,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.46174863,30.51215278,10000
2023,7,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.46174863,30.51215278,10000
2023,8,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.46174863,30.51215278,10000
2023,9,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.46174863,30.51215278,10000
2023,10,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.46174863,30.51215278,10000
2023,11,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.46174863,30.51215278,10000
2023,12,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.46174863,30.51215278,10000
2023,14,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25.46174863,30.51215278,10000
2023,15,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,25.46174863,30.51215278,10000
2023,16,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25.46174863,30.51215278,10000
2023,17,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,25.46174863,30.51215278,10000
2023,18,Cameron Lyons,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.46174863,30.51215278,10000
2023,1,Carlos Basham,LB,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.70958904,34.11893333,1096358
2023,2,Carlos Basham,LB,1,23,0,0,2.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,25.70958904,34.11893333,1096358
2023,3,Carlos Basham,LB,1,25,23,2,2.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,25.70958904,34.11893333,1096358
2023,4,Carlos Basham,LB,1,25,25,0,24.333333333333332,0,0,0,0,-1,0.6666666666666666,0,0,0,0,0,0,11,0,1,25.70958904,34.11893333,1096358
2023,5,Carlos Basham,LB,1,14,25,-11,21.333333333333332,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,6,1,0,25.70958904,34.11893333,1096358
2023,6,Carlos Basham,LB,1,23,14,9,20.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.70958904,34.11893333,1096358
2023,7,Carlos Basham,LB,1,13,23,-10,16.666666666666668,0,0,0,1,1,0.33333333333333337,0,0,0,0,0,0,7,0,1,25.70958904,34.11893333,1096358
2023,8,Carlos Basham,LB,1,19,13,6,18.333333333333332,0,0,0,0,-1,0.33333333333333337,0,0,0,0,0,0,7,0,1,25.70958904,34.11893333,1096358
2023,9,Carlos Basham,LB,1,9,19,-10,13.666666666666666,0,0,0,2,2,1,0,0,0,0,0,0,7,0,0,25.70958904,34.11893333,1096358
2023,10,Carlos Basham,LB,1,26,9,17,18,0,0,0,1,-1,1,0,0,0,0,0,0,7,0,0,25.70958904,34.11893333,1096358
2023,11,Carlos Basham,LB,1,57,26,31,30.666666666666668,0,0,0,3,2,2,0,0,0,0,0,0,7,0,0,25.70958904,34.11893333,1096358
2023,12,Carlos Basham,LB,0,21,57,-36,34.666666666666664,0,0,0,0,-3,1.3333333333333333,0,0,0,0,0,0,7,0,1,25.70958904,34.11893333,1096358
2023,14,Carlos Basham,LB,0,0,21,-21,26,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,25.70958904,34.11893333,1096358
2023,15,Carlos Basham,LB,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,25.70958904,34.11893333,1096358
2023,16,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25.70958904,34.11893333,1096358
2023,17,Carlos Basham,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,25.70958904,34.11893333,1096358
2023,18,Carlos Basham,LB,1,11,0,11,3.666666666666667,0,0,0,1,1,0.33333333333333337,0,0,0,0,0,0,7,0,1,25.70958904,34.11893333,1096358
2024,1,Carlos Basham,LB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.71038251,34.11893333,764957
2024,2,Carlos Basham,LB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.71038251,34.11893333,764957
2024,3,Carlos Basham,LB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.71038251,34.11893333,764957
2024,4,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,26.71038251,34.11893333,764957
2024,5,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26.71038251,34.11893333,764957
2024,6,Carlos Basham,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.71038251,34.11893333,764957
2024,7,Carlos Basham,LB,0,16,0,16,5.333333333333334,0,0,0,1,1,0.33333333333333337,0,0,0,0,0,0,7,0,1,26.71038251,34.11893333,764957
2024,8,Carlos Basham,LB,0,0,16,-16,5.333333333333334,0,0,0,0,-1,0.33333333333333337,0,0,0,0,0,0,8,0,0,26.71038251,34.11893333,764957
2024,9,Carlos Basham,LB,0,0,0,0,5.333333333333334,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,6,1,1,26.71038251,34.11893333,764957
2024,10,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.71038251,34.11893333,764957
2024,12,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,26.71038251,34.11893333,764957
2024,13,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,26.71038251,34.11893333,764957
2024,14,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,26.71038251,34.11893333,764957
2024,15,Carlos Basham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.71038251,34.11893333,764957
2024,16,Carlos Basham,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.71038251,34.11893333,764957
2024,17,Carlos Basham,LB,1,24,0,24,8,0,0,0,3,3,1,0,0,0,0,0,0,7,0,1,26.71038251,34.11893333,764957
2024,18,Carlos Basham,LB,1,17,24,-7,13.666666666666666,0,0,0,3,0,2,0,0,0,0,0,0,7,0,0,26.71038251,34.11893333,764957
2023,1,Carter Coughlin,LB,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.11748634,30.61955556,1037536
2023,2,Carter Coughlin,LB,1,22,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.11748634,30.61955556,1037536
2023,3,Carter Coughlin,LB,1,23,22,1,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,26.11748634,30.61955556,1037536
2023,4,Carter Coughlin,LB,1,26,23,3,23.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,26.11748634,30.61955556,1037536
2023,5,Carter Coughlin,LB,1,22,26,-4,23.666666666666668,0,0,0,1,1,0.33333333333333337,0,0,0,0,0,0,6,1,0,26.11748634,30.61955556,1037536
2023,6,Carter Coughlin,LB,1,21,22,-1,23,0,0,0,1,0,0.6666666666666666,0,0,0,0,0,0,7,0,0,26.11748634,30.61955556,1037536
2023,7,Carter Coughlin,LB,1,20,21,-1,21,0,0,0,0,-1,0.6666666666666666,0,0,0,0,0,0,7,0,1,26.11748634,30.61955556,1037536
2023,8,Carter Coughlin,LB,1,26,20,6,22.333333333333332,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,7,0,1,26.11748634,30.61955556,1037536
2023,9,Carter Coughlin,LB,1,34,26,8,26.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.11748634,30.61955556,1037536
2023,10,Carter Coughlin,LB,1,25,34,-9,28.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.11748634,30.61955556,1037536
2023,11,Carter Coughlin,LB,1,28,25,3,29,0,0,0,1,1,0.33333333333333337,0,0,0,0,0,0,7,0,0,26.11748634,30.61955556,1037536
2023,12,Carter Coughlin,LB,1,24,28,-4,25.666666666666668,0,0,0,0,-1,0.33333333333333337,0,0,0,0,0,0,7,0,1,26.11748634,30.61955556,1037536
2023,14,Carter Coughlin,LB,1,18,24,-6,23.333333333333332,0,0,0,1,1,0.6666666666666666,0,0,0,0,0,0,15,0,1,26.11748634,30.61955556,1037536
2023,15,Carter Coughlin,LB,1,22,18,4,21.333333333333332,0,0,0,1,0,0.6666666666666666,0,0,0,0,0,0,6,1,0,26.11748634,30.61955556,1037536
2023,16,Carter Coughlin,LB,1,21,22,-1,20.333333333333332,0,0,0,0,-1,0.6666666666666666,0,0,0,0,0,0,8,0,0,26.11748634,30.61955556,1037536
2023,17,Carter Coughlin,LB,1,27,21,6,23.333333333333332,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,6,1,1,26.11748634,30.61955556,1037536
2023,18,Carter Coughlin,LB,1,24,27,-3,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.11748634,30.61955556,1037536
2024,1,Carter Coughlin,LB,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,27.11780822,30.61955556,376320
2024,2,Carter Coughlin,LB,0,10,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27.11780822,30.61955556,376320
2024,3,Carter Coughlin,LB,0,0,10,-10,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27.11780822,30.61955556,376320
2024,4,Carter Coughlin,LB,0,0,0,0,3.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,27.11780822,30.61955556,376320
2024,5,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,27.11780822,30.61955556,376320
2024,6,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,27.11780822,30.61955556,376320
2024,7,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,27.11780822,30.61955556,376320
2024,8,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,27.11780822,30.61955556,376320
2024,9,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,27.11780822,30.61955556,376320
2024,10,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27.11780822,30.61955556,376320
2024,12,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,27.11780822,30.61955556,376320
2024,13,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,27.11780822,30.61955556,376320
2024,14,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,27.11780822,30.61955556,376320
2024,15,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,27.11780822,30.61955556,376320
2024,16,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27.11780822,30.61955556,376320
2024,17,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,27.11780822,30.61955556,376320
2024,18,Carter Coughlin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27.11780822,30.61955556,376320
2023,1,Casey Kreiter,LS,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,33.05191257,32.97992119,1092500
2023,2,Casey Kreiter,LS,1,5,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,33.05191257,32.97992119,1092500
2023,3,Casey Kreiter,LS,1,8,5,3,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,33.05191257,32.97992119,1092500
2023,4,Casey Kreiter,LS,1,8,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,33.05191257,32.97992119,1092500
2023,5,Casey Kreiter,LS,1,6,8,-2,7.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,33.05191257,32.97992119,1092500
2023,6,Casey Kreiter,LS,1,9,6,3,7.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,33.05191257,32.97992119,1092500
2023,7,Casey Kreiter,LS,1,7,9,-2,7.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,33.05191257,32.97992119,1092500
2023,8,Casey Kreiter,LS,1,11,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,33.05191257,32.97992119,1092500
2023,9,Casey Kreiter,LS,1,18,11,7,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,33.05191257,32.97992119,1092500
2023,10,Casey Kreiter,LS,1,4,18,-14,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,33.05191257,32.97992119,1092500
2023,11,Casey Kreiter,LS,1,10,4,6,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,33.05191257,32.97992119,1092500
2023,12,Casey Kreiter,LS,1,12,10,2,8.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,33.05191257,32.97992119,1092500
2023,14,Casey Kreiter,LS,1,10,12,-2,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,33.05191257,32.97992119,1092500
2023,15,Casey Kreiter,LS,1,9,10,-1,10.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,33.05191257,32.97992119,1092500
2023,16,Casey Kreiter,LS,1,8,9,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,33.05191257,32.97992119,1092500
2023,17,Casey Kreiter,LS,1,8,8,0,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,33.05191257,32.97992119,1092500
2023,18,Casey Kreiter,LS,1,12,8,4,9.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,33.05191257,32.97992119,1092500
2024,1,Casey Kreiter,LS,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,34.05205479,32.97992119,1152500
2024,2,Casey Kreiter,LS,1,8,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,34.05205479,32.97992119,1152500
2024,3,Casey Kreiter,LS,1,3,8,-5,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,34.05205479,32.97992119,1152500
2024,4,Casey Kreiter,LS,1,12,3,9,7.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,34.05205479,32.97992119,1152500
2024,5,Casey Kreiter,LS,1,6,12,-6,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,34.05205479,32.97992119,1152500
2024,6,Casey Kreiter,LS,1,9,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,34.05205479,32.97992119,1152500
2024,7,Casey Kreiter,LS,1,7,9,-2,7.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,34.05205479,32.97992119,1152500
2024,8,Casey Kreiter,LS,1,13,7,6,9.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34.05205479,32.97992119,1152500
2024,9,Casey Kreiter,LS,1,8,13,-5,9.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,34.05205479,32.97992119,1152500
2024,10,Casey Kreiter,LS,1,4,8,-4,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,34.05205479,32.97992119,1152500
2024,12,Casey Kreiter,LS,1,10,4,6,7.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,34.05205479,32.97992119,1152500
2024,13,Casey Kreiter,LS,1,5,10,-5,6.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,34.05205479,32.97992119,1152500
2024,14,Casey Kreiter,LS,1,11,5,6,8.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,34.05205479,32.97992119,1152500
2024,15,Casey Kreiter,LS,1,13,11,2,9.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,34.05205479,32.97992119,1152500
2024,16,Casey Kreiter,LS,1,5,13,-8,9.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,34.05205479,32.97992119,1152500
2024,17,Casey Kreiter,LS,1,6,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,34.05205479,32.97992119,1152500
2024,18,Casey Kreiter,LS,1,10,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,34.05205479,32.97992119,1152500
2024,1,Casey Rogers,DL,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.70491803,36.16377129,211666
2024,2,Casey Rogers,DL,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.70491803,36.16377129,211666
2024,3,Casey Rogers,DL,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.70491803,36.16377129,211666
2024,4,Casey Rogers,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,25.70491803,36.16377129,211666
2024,5,Casey Rogers,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25.70491803,36.16377129,211666
2024,6,Casey Rogers,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.70491803,36.16377129,211666
2024,7,Casey Rogers,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.70491803,36.16377129,211666
2024,8,Casey Rogers,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25.70491803,36.16377129,211666
